"DOY" "Depth" "TIN"
272 3600 36.18
272 3804 35.88
272 4000.4 35.81
272 4200.2 35.74
272 4399.6 35.78
272 4500.1 35.88
272 4600.7 35.7
272 4795.3 35.55
272 4.9 0.05
272 50.7 0.06
272 61.4 0.05
272 82.3 0.05
272 121.1 0.02
272 167.6 1.67
272 220.1 4.06
272 269.8 7.49
272 319.5 10.69
272 347.7 14.17
272 414.1 20.18
272 450.5 24.98
272 486.7 28.2
272 536.4 31.57
272 588 35.45
272 625.7 38.12
272 662.9 38.86
272 699.9 39.62
272 765 40.58
272 808.3 41.03
272 849.3 41.17
272 884.9 41.11
272 920.7 41.34
272 992.1 41.57
304 500.2 28.68
304 749.7 41.68
304 999.7 41.94
304 1199.5 41.86
304 1400.6 41.3
304 1600.5 40.87
304 1801 40.44
304 2001.8 39.97
304 2200.3 39.45
304 2401.3 39.02
304 2600.4 38.31
304 2800.8 37.96
304 2999.7 37.64
304 3199.3 37.18
304 3399.6 36.96
304 3599.5 36.68
304 3800.1 36.53
304 3999.8 36.35
304 4199.3 36.17
304 4399.8 36.03
304 4501 35.95
304 4601.2 35.81
304 4808.1 35.6
304 64.6 0.02
304 92.7 0.03
304 152.5 1.27
304 190.6 2.84
304 226.3 5.28
304 264.4 8.82
304 302 13.08
304 334.5 17.13
304 388.7 22.54
304 431.2 25.06
304 474.4 27.86
304 518.9 31.17
304 565.6 35.57
304 602.8 38.53
304 635.6 40.11
304 666.8 40.66
304 705.2 41.35
304 745.7 41.63
304 794.2 41.82
304 845.2 41.95
304 903.1 41.93
304 960.6 41.7
304 1022.2 41.63
332 501.9 31.87
332 754.1 40.43
332 998.1 41.4
332 1203.3 41.59
332 1400.5 41.3
332 1600.7 40.44
332 1801.3 40.01
332 1999.2 39.57
332 2200.5 38.93
332 2400.9 38.57
332 2598.2 38.21
332 2801.1 37.79
332 2999.2 37.52
332 3199.5 37.33
332 3399.9 36.84
332 3599.7 36.61
332 3798.9 36.33
332 4000.8 36.27
332 4202.3 36.08
332 4399.5 35.94
332 4500.9 35.93
332 4600 35.64
332 4805.7 35.63
332 24.4 0.03
332 71.2 0.04
332 80.9 0.03
332 97.9 0.31
332 150.6 1.52
332 192.6 3.45
332 230.3 6.29
332 263.2 9.84
332 294.9 11.77
332 330.9 15.45
332 391.9 21.69
332 452.9 28.06
332 505.8 32.23
332 554.4 35.13
332 617.6 37.67
332 668.9 39.5
332 713.6 40.13
332 757.1 40.69
332 804.6 41.11
332 850.8 41.31
332 892.6 41.44
332 931.8 41.29
332 995.6 41.42
332 1019.4 41.41
355 4.9 0.01
355 500 31.84
355 751.9 40.41
355 999.6 41.04
355 1201.2 41.46
355 1400.1 40.88
355 1603.7 40.65
355 1800.6 39.98
355 2000.4 39.36
355 2201.5 39.1
355 2401 38.51
355 2599.9 37.93
355 2800.3 37.64
355 3200.4 36.89
355 3400.6 36.66
355 3600.5 36.23
355 3801.2 36.14
355 4000 35.92
355 4199 35.83
355 4399.8 35.54
355 4501.1 35.69
355 4800.4 35.35
355 47.2 0.02
355 88.3 0.01
355 102 0.01
355 174.3 3.48
355 223.9 6.15
355 294.8 11.65
355 339.6 16.1
355 398.3 22.34
355 435.3 25.23
355 472.2 27.69
355 502.5 30.8
355 561.4 34.73
355 602.2 37.39
355 672.5 39.24
355 716.5 40.2
355 759.5 40.57
355 810.5 40.86
355 861.1 41.08
355 901.5 40.93
355 940.3 41.29
355 980.1 41.14
355 1020.8 41.54
32 4.3 0.04
32 499.6 27.65
32 750.7 40.6
32 1200.4 41.34
32 1400.7 41.05
32 1600.2 40.6
32 1799.8 40.15
32 2000.9 39.72
32 2201.9 39.08
32 2400.8 38.64
32 2600.6 38.27
32 2801.4 37.74
32 3001.4 37.22
32 3199.4 36.84
32 3400.3 36.44
32 3600.8 36.21
32 3800.6 35.9
32 4001.8 35.7
32 4200.1 35.83
32 4400.6 35.6
32 4501.2 35.56
32 4601 35.31
32 4800.1 35.32
32 4.6 0.06
32 43.2 0.05
32 81.9 0.08
32 202.4 2.47
32 252.6 4.49
32 296.2 6.82
32 340.1 10.4
32 386.3 15.8
32 420.9 18.13
32 454.8 20.71
32 514.7 29.59
32 540.3 32.23
32 582 35.58
32 619.2 37.42
32 670.2 39.3
32 711.5 40.18
32 751.2 40.45
32 800 41.01
32 847.6 41.43
32 891.2 41.2
32 933.4 41.66
32 977.2 41.65
32 1019.6 41.53
63 6.2 0.05
63 499.5 31.15
63 750.6 40.83
63 1000 41.23
63 1199.2 41.04
63 1400.7 40.65
63 1600.9 40.25
63 1800.1 39.94
63 2000.2 39.44
63 2200.6 39.03
63 2401.2 38.57
63 2598.6 38.14
63 2799.1 37.51
63 2999.4 37.04
63 3198.9 36.49
63 3399.2 36.22
63 3598.2 36.08
63 3798.2 35.81
63 3999.8 35.64
63 4200.5 35.56
63 4400.4 35.51
63 4500.2 35.55
63 4600 35.46
63 4804.3 35.53
63 5.2 0.02
63 55.7 0.04
63 114.8 0.09
63 172.2 2.21
63 222 5.32
63 265 7.45
63 310.1 12.17
63 340.9 15.52
63 375.4 17.98
63 410 21.04
63 464.4 27.39
63 512 32.05
63 565 35.13
63 616.7 37.69
63 677.3 40.2
63 715 40.8
63 752.9 41.05
63 797.7 41.27
63 843.4 41.6
63 881 41.52
63 918 41.63
63 957.1 41.58
63 994.6 41.98
63 1019.8 41.85
137 11.4 0.04
137 500.7 28.43
137 801.4 41.44
137 1001.4 41.36
137 1200.4 41.47
137 1400 41.22
137 1600.1 40.81
137 1799.4 40.37
137 2000.4 39.74
137 2199.9 39.09
137 2398.8 38.69
137 2600.4 38.31
137 2801.3 38.03
137 3000.1 37.31
137 3200.3 36.97
137 3399.9 36.78
137 3601 36.45
137 3800.1 36.1
137 4001.4 35.89
137 4201.9 35.85
137 4400.7 35.66
137 4500.4 35.66
137 4599.2 35.46
137 4800.2 35.56
137 8.5 0.02
137 36.4 0.04
137 79.1 0.04
137 120.1 0.03
137 179 0.66
137 290.2 5.85
137 339.7 12.78
137 395.9 19.36
137 436.6 24.13
137 469.3 27.13
137 504.5 29.7
137 536.3 32.34
137 577.8 35.33
137 631.2 38.07
137 684.1 40.05
137 744.8 41.4
137 792.6 41.81
137 839.3 41.93
137 876.6 42.16
137 914.3 42.1
137 949.3 42.13
137 985 41.81
165 15.1 0.05
165 499.9 28.89
165 749.9 41.39
165 1001.8 41.31
165 1200.8 41.31
165 1400.6 41.03
165 1600.2 40.63
165 1799.6 40.13
165 1999.3 39.67
165 2200.4 39.23
165 2401.2 38.76
165 2599.7 37.94
165 2800.4 37.65
165 2999.4 37.2
165 3199.4 36.94
165 3400.2 36.61
165 3598.9 36.34
165 3801 36.2
165 4000.4 35.81
165 4198.3 35.8
165 4400.1 35.47
165 4497.8 35.59
165 4600.2 35.41
165 4801.4 35.76
165 13.2 0.02
165 49.1 0.04
165 86.5 0.04
165 138.2 2.43
165 172.7 2.64
165 209.9 5.16
165 274.9 11.62
165 313.3 12.26
165 349.3 13.61
165 384.4 16.13
165 418.9 19.89
165 478.8 29.22
165 519.8 32.46
165 577.2 36.33
165 617.9 38.4
165 675.6 40.59
165 744.7 41.95
165 793.2 41.94
165 840.2 42.03
165 876.4 42.08
165 911.1 42.04
165 947.4 41.65
165 984.8 41.67
165 1020.8 41.73
199 76.1 0.09
199 132.6 0.38
199 182.5 2.56
199 242 6.03
199 289.4 9.07
199 335.9 13.7
199 370.1 17.37
199 426.1 23.06
199 460.4 25.75
199 494.4 29.27
199 534.4 32.27
199 592.4 35.73
199 634.1 38.52
199 697.2 40.31
199 739.2 41.47
199 779.9 42.02
199 918 41.62
199 984.9 41.5
199 1019.8 41.59
199 5 0.05
199 500.3 30.07
199 750.2 41.82
199 1000.4 41.63
199 1200 41.51
199 1400.3 41.27
199 1600.5 40.77
199 1800.9 40.17
199 2000.4 39.64
199 2199.7 39.08
199 2400.1 38.47
199 2600 38.24
199 2801 38.14
199 3000.1 37.38
199 3199.9 36.72
199 3399.5 36.58
199 3600.1 36.24
199 3800.5 36.01
199 4000.3 35.73
199 4201.8 35.66
199 4400.4 35.49
199 4501 35.51
199 4600.4 35.5
199 4800 35.43
225 5.2 0.04
225 502.7 32.94
225 747.3 41.04
225 1000.2 41.55
225 1201.4 41.92
225 1601.2 41.08
225 1799.7 40.44
225 2000.1 39.67
225 2200.2 39.36
225 2399.7 38.72
225 2599.9 38.24
225 2800.4 37.61
225 3000.8 37.28
225 3201.2 36.85
225 3400.7 36.7
225 3600.4 36.56
225 3800.8 36.23
225 4000.8 36.09
225 4200.4 35.81
225 4400.6 35.79
225 4500.5 35.74
225 4600.7 35.6
225 4805.7 35.5
225 5.3 0.04
225 71 0.04
225 97.5 0.07
225 136.6 0.08
225 174.8 0.33
225 196.4 1.31
225 255 4.55
225 300.3 8.52
225 338.2 13.17
225 369.2 16.71
225 413.4 22.98
225 451.3 27.23
225 482.9 29.5
225 515.5 32.81
225 570.1 36.03
225 611.2 38.34
225 651.6 39.5
225 687.1 40.04
225 744.9 40.95
225 801.8 41.51
225 846 41.83
225 902.3 42
225 1016.9 42.16
252 12 0.06
252 503.8 30.08
252 749.9 40.13
252 1001.7 41.94
252 1195.4 41.88
252 1400.1 41.12
252 1599.7 40.75
252 1800.4 39.99
252 2000.9 39.13
252 2199 39.06
252 2400 38.85
252 2601.2 38.33
252 2797.9 37.89
252 3002 37.6
252 3200.8 37.27
252 3400.6 37.05
252 3600.1 36.38
252 3798.8 36.18
252 4000.3 35.85
252 4199.9 35.68
252 4399.9 35.54
252 4501.7 35.48
252 4602.3 35.62
252 4800.6 36.76
252 13.3 0.05
252 69.6 0.09
252 94.1 0.14
252 138.9 0.22
252 173.7 1.3
252 206.4 2.61
252 257.9 6.48
252 297.3 10.35
252 334.2 13.09
252 371.2 15.52
252 438.7 22.41
252 502.2 30
252 545.3 33.61
252 591.1 35.28
252 630.7 37.97
252 677.4 39.71
252 723.5 40.32
252 769.6 40.62
252 813.8 41.21
252 859.3 41.56
252 902.5 41.73
252 945.1 41.94
252 988.3 41.86
252 1033.6 42.13
281 5.5 0.09
281 548.9 33.24
281 850.9 42.29
281 999.9 41.77
281 1199.6 41.34
281 1398.9 41.12
281 1799.9 40.26
281 1999.3 39.79
281 2200 39.07
281 2400.2 38.57
281 2600.4 38.15
281 2800.4 37.84
281 3000.4 37.4
281 3199.3 37.17
281 3399.9 36.84
281 3600.2 36.52
281 3798.4 36.05
281 3997.8 35.92
281 4199.4 35.71
281 4399.4 35.66
281 4497.9 35.71
281 4600.4 35.8
281 4804 35.44
281 12.3 0.01
281 50 0.02
281 89.1 0.06
281 114.5 0.16
281 139 0.74
281 189.6 1.72
281 245.1 5.71
281 289.8 8.1
281 335.2 11.33
281 381.9 14.58
281 419 17.46
281 454 20.69
281 490.3 24.74
281 524.1 28.73
281 560.1 31.94
281 615.7 36.04
281 675.5 38.31
281 711.7 39.64
281 750.3 40.61
281 784.3 41.36
281 819.7 41.82
281 890.1 42.06
281 947.9 41.9
281 1004.8 41.82
315 500.7 29.61
315 752.8 41.75
315 1001.3 42.18
315 1199.4 41.22
315 1404.3 41.25
315 1602.8 40.63
315 1799.4 40.05
315 1998.8 39.6
315 2198.6 38.87
315 2399.7 38.3
315 2600.1 38.13
315 2798.4 37.52
315 2999.4 36.95
315 3399 36.53
315 3599.3 36.24
315 3799.8 36.09
315 4000 35.8
315 4198.2 35.66
315 4399.1 35.46
315 4498.5 35.41
315 4799.4 35.27
316 43.7 0.04
316 81.4 0.05
316 97.5 0.06
316 139.8 0.68
316 206.6 2.73
316 252.7 6.7
316 291.3 9.26
316 330.4 12.2
316 374.3 16.46
316 433.2 22.24
316 473.5 25.48
316 511.9 29.06
316 549.9 32.37
316 606.1 35.54
316 656.2 37.92
316 772.7 41.88
316 812.8 42.29
316 856.2 42.22
316 891.6 42.14
316 925.9 42.17
316 962.8 42.09
316 998.3 41.93
346 4.5 0.05
346 501.2 31.64
346 752.1 41.08
346 998.9 41.99
346 1199.5 41.48
346 1399.4 41.07
346 1601 40.51
346 1801.6 40.12
346 2000.9 39.5
346 2200.2 38.81
346 2400.2 38.18
346 2600.8 37.87
346 2800.1 37.57
346 3000.7 37.12
346 3200.4 36.72
346 3400.5 36.53
346 3600.3 36.32
346 3799 36.1
346 3999.9 35.72
346 4199.5 35.59
346 4399.8 35.61
346 4500.2 35.61
346 4601.1 35.48
346 4804.9 35.35
346 4.5 0.04
346 49.7 0.05
346 96.6 0.08
346 124.9 0.42
346 186.5 2.6
346 240.5 6
346 280.3 8.88
346 320.3 13.56
346 350 16.09
346 404.5 19.99
346 439.4 25.92
346 476.1 28.89
346 516.7 32.24
346 553.5 35.75
346 603.9 38.17
346 656.3 39.75
346 696.6 40.38
346 734.9 40.76
346 787.8 41.08
346 840.3 41.62
346 883.6 41.94
346 929.8 42.01
346 975 42.01
346 1018.2 42.04
26 13.1 0.01
26 45.6 0.04
26 81 0.05
26 200.6 2.17
26 257.9 5.25
26 303 8.49
26 348.5 11.39
26 393.6 15.19
26 445.4 20.72
26 479.6 23.86
26 562.1 32.32
26 610.5 35.81
26 660 38.11
26 719.7 39.92
26 753.7 41.48
26 921.1 42.07
26 953.8 41.82
26 989.1 41.65
45 15.3 0.05
45 451.5 25.04
45 799.7 41.79
45 999.7 41.79
45 1200.9 41.38
45 1397.2 40.83
45 1600.6 40.32
45 1798.3 39.86
45 2001.4 39.35
45 2200.8 39.18
45 2401.4 38.74
45 2598.9 38.09
45 2799.7 38.11
45 2999.8 37.04
45 3200.9 36.88
45 3398.7 36.75
45 3600.2 36.43
45 3799 36.05
45 4000 35.86
45 4199.6 35.65
45 4403.4 35.75
45 4499.5 35.79
45 4601.3 35.8
45 4789.3 35.75
45 11.4 0.04
45 71.3 0.02
45 98.6 0.03
45 128.8 1.1
45 279.9 12.24
45 340 15.52
45 394.6 21.58
45 453.7 28.71
45 510 32.69
45 550.9 35.5
45 600.4 38.07
45 660.7 40.35
45 703.4 41.1
45 747 41.79
45 800.9 41.99
45 969.4 42.13
70 33.7 0.01
70 95.4 0.01
70 153.6 0.45
70 199.7 2.33
70 260.6 6.56
70 299.7 9.3
70 336.5 12.7
70 394.2 16.74
70 452.9 23.35
70 489.2 26.49
70 526.6 29.61
70 563.5 33.74
70 605.8 36.12
70 647.4 37.88
70 680.1 39.37
70 713.6 40.22
70 745.4 40.84
70 777.6 41.31
70 812.6 41.73
70 847.4 41.89
70 904 41.93
70 958.8 41.72
70 1021.2 41.58
70 31.5 0.02
70 500.9 27.5
70 750.2 41.32
70 997.1 41.72
70 1199.7 41.37
70 1402.3 40.94
70 1598.1 40.88
70 1798.3 40.43
70 1998.7 39.76
70 2199.1 39.1
70 2398.6 38.66
70 2600.7 38.28
70 2799.7 37.93
70 2999.9 37.3
70 3200.8 36.8
70 3399.3 36.43
70 3601 36.43
70 3798.1 36.14
70 4000 35.93
70 4199.4 35.7
70 4399 35.62
70 4500.3 35.61
70 4599.2 35.73
70 4701.1 35.7
91 8.7 0.08
91 500.4 27.08
91 750.1 41.25
91 1000.1 41.91
91 1199.7 41.74
91 1401.7 41.35
91 1600.5 40.81
91 1800.5 40.41
91 2002 39.81
91 2202.1 39.2
91 2399.7 38.77
91 2599.2 38.37
91 2802.5 38.1
91 3000.2 37.39
91 3199.8 36.97
91 3398.9 36.7
91 3597.8 36.41
91 3801 36.28
91 3999.2 36.06
91 4200.6 36.04
91 4399.3 35.76
91 4499.8 35.79
91 4599.9 35.72
91 4800.1 35.5
91 14.8 0.04
91 44.2 0.05
91 152.2 0.29
91 196.5 0.31
91 240.1 3.44
91 283.8 6.47
91 340.5 15.49
91 385.4 20.33
91 399.3 22.81
91 426.2 22.62
91 471.4 25.92
91 517.6 29.01
91 554.8 32.27
91 604.1 35.83
91 665.1 38.24
91 725 40.12
91 759.2 41.22
91 795.3 41.44
91 836.9 41.68
91 879.4 41.53
91 909.8 41.71
91 940.4 41.53
91 1002.3 41.62
146 4.8 0.04
146 500.5 29.41
146 800.6 41.82
146 1000.1 41.61
146 1200.1 41.18
146 1400.8 40.95
146 1600.7 40.53
146 1800.7 39.97
146 2000.6 39.49
146 2199.6 39.1
146 2399.8 38.66
146 2597.8 38.21
146 2799.2 37.73
146 2998.4 37.11
146 3199 36.87
146 3397.7 36.69
146 3598.6 36.2
146 3797.9 35.97
146 3997.9 35.77
146 4199.7 35.92
146 4398.1 35.52
146 4498.9 35.55
146 4598.1 35.46
146 4795.9 35.39
146 11.6 0.03
146 48.5 0.02
146 85.7 0.03
146 150.4 2.23
146 185.8 4.99
146 237.4 8.41
146 287.9 11.4
146 330 15
146 366.2 18.09
146 401.6 21.38
146 441.1 24.98
146 480.2 27.62
146 530.4 31.97
146 590.4 35.26
146 632.2 38.16
146 679.6 40.18
146 739.7 41.27
146 783 41.63
146 826.6 41.88
146 862.4 41.92
146 899.5 41.79
146 936.4 41.93
146 972.6 41.7
146 1020.8 41.77
164 14.6 0.04
164 549.7 29.41
164 798.3 41.17
164 999.4 41.26
164 1201 41.03
164 1599.9 40.38
164 1800.9 39.92
164 2002.5 39.21
164 2200.3 38.84
164 2401.5 38.49
164 2599.1 38.17
164 2801.3 37.76
164 2998.4 37.37
164 3200.3 36.98
164 3399.8 36.51
164 3598.9 36.35
164 3802.3 36.2
164 3999.2 35.9
164 4200.6 35.77
164 4399.6 35.75
164 4500.4 35.72
164 4600.2 35.59
164 4799.9 35.48
164 26.2 0.04
164 39.6 0.04
164 95 0.03
164 147.2 2.28
164 182.3 3.32
164 214.7 4.69
164 265.1 7.45
164 318.5 10.92
164 376.8 15.25
164 409.4 18.3
164 440.3 21.11
164 494.3 28.01
164 537.1 31.63
164 589.7 35.65
164 640.2 38.24
164 700.7 39.93
164 738.7 40.76
164 775.2 41.07
164 816.2 41.68
164 851.5 41.83
164 883 41.58
164 914 41.59
164 977.2 41.32
164 1020.8 41.35
193 5.4 0.01
193 498.6 27.75
193 750.1 40.07
193 999.3 41.4
193 1199.2 41.3
193 1398.6 40.98
193 1597.9 40.54
193 1801.4 40.21
193 2000.3 39.73
193 2199.7 39.28
193 2398.8 38.78
193 2598.4 38.44
193 2800.8 37.78
193 2998.7 37.39
193 3197.7 37.05
193 3399.5 36.79
193 3599 36.56
193 3798.8 36.08
193 4199 35.72
193 4399.3 35.51
193 4499.2 35.72
193 4599 35.63
193 4800.9 35.61
193 5.8 0.02
193 54.2 0.02
193 74.3 0.06
193 143.5 0.42
193 203.9 3.22
193 259.2 6.94
193 302 9.62
193 345.8 13.33
193 384.7 16.44
193 441.5 23.38
193 500 30.38
193 524 32.72
193 566.5 35.63
193 613.9 37.23
193 653 38.45
193 691.7 39.27
193 734.6 40.15
193 777.6 40.87
193 827.1 41.62
193 877.5 41.76
193 913.3 41.67
193 947.9 41.88
193 983.3 41.5
193 1020.2 41.55
220 7.3 0.02
220 500 30.45
220 1000.5 41.14
220 1200.1 41.15
220 1199.8 41.12
220 1399 41
220 1599.3 40.59
220 1800.2 39.95
220 2000.9 39.64
220 2200 39.06
220 2400.1 38.46
220 2598.8 38.18
220 2799.8 37.99
220 2999.7 37.39
220 3200.5 36.93
220 3400.2 36.57
220 3600 36.33
220 3799.8 36.11
220 3999.2 35.75
220 4199.5 35.79
220 4399.4 35.6
220 4498.6 35.66
220 4598.8 35.45
220 4801.9 35.57
220 18.7 0.04
220 40.1 0.07
220 64.2 0.07
220 106.4 0.19
220 171.7 2.26
220 232.1 5.64
220 273 9.13
220 309.6 12.12
220 356.2 16.68
220 402.7 22.19
220 482 29.34
220 512.2 32.29
220 556.4 35.78
220 600.4 37.48
220 656.9 38.97
220 715.3 39.61
220 774.1 40.18
220 818.9 40.48
220 868.5 40.82
220 906.2 40.77
220 943.8 40.91
220 983.4 40.93
220 1022.1 41.01
258 5.7 0.06
258 502.4 29.63
258 751 39.72
258 1000.4 41.11
258 1201.5 41.27
258 1399.7 40.97
258 1600.8 40.55
258 1800.3 40.17
258 1999.2 39.51
258 2201.3 39.28
258 2400.3 38.68
258 2600.5 38.24
258 2799.9 38.01
258 2999.8 37.1
258 3200.1 36.67
258 3398.6 36.41
258 3600.3 36.13
258 3800.4 35.9
258 4000.3 35.8
258 4200.8 35.63
258 4400 35.66
258 4499.5 35.6
258 4599.3 35.91
258 4805.9 35.37
258 10.1 0.07
258 65.6 0.05
258 103.2 0.06
258 140.7 0.58
258 194.6 2.23
258 251 5.25
258 296.1 8.5
258 340 11.25
258 394.3 14.39
258 424 16.61
258 449.9 21.11
258 504.4 29.2
258 544.9 32.03
258 593.8 35.21
258 649.3 37.31
258 701.4 38.83
258 747.5 39.65
258 794.8 40.23
258 836.2 40.77
258 876.4 41.06
258 912.5 41.2
258 949.2 41.22
258 984.2 41.14
258 1022.9 41.37
293 6.7 0.04
293 598.7 32.43
293 799.6 41.61
293 997.9 41.23
293 1201.8 41.37
293 1401 41.07
293 1600.6 40.71
293 1802.1 40.39
293 2000.9 39.47
293 2199 39.23
293 2400.5 38.68
293 2601.8 38.29
293 2799.1 37.99
293 3000.7 37.41
293 3200.4 36.97
293 3400.5 36.71
293 3603 36.42
293 3803.1 36.09
293 4003 35.95
293 4200.1 35.77
293 4401.5 35.82
293 4503.4 35.59
293 4601.6 35.56
293 4805.1 35.59
293 7.4 0.08
293 47.2 0.08
293 63.1 0.08
293 103.3 0.07
293 135.9 0.52
293 169.5 0.81
293 235.9 1.58
293 295.4 5.24
293 333.5 7.9
293 370.7 11.19
293 420 15.59
293 478.7 21.75
293 540.6 27.95
293 584.4 31.02
293 634.6 34.81
293 665.8 38.05
293 731.4 40.36
293 775.2 40.33
293 816.8 40.47
293 859.9 40.91
293 901.1 41.05
293 949.5 41.15
293 996.1 41.11
293 1009.3 41.41
312 6 0.02
312 499.3 22.33
312 849.4 41.28
312 1000 41.19
312 1198.8 41.04
312 1400.6 40.46
312 1599.2 40.02
312 1798.9 39.49
312 1999.9 38.97
312 2201.1 38.64
312 2400.1 38.21
312 2600.4 37.84
312 2800.3 37.22
312 2999.8 36.58
312 3200.1 36.29
312 3398.8 35.97
312 3600.6 35.62
312 3801.6 35.46
312 4001.4 35.34
312 4201.3 35.29
312 4400 35.12
312 4500 35.26
312 4600.3 34.95
312 4804.7 35.27
312 12.6 0.07
312 71.1 0.09
312 77.5 0.09
312 118.8 0.36
312 153.7 0.81
312 191.2 1.72
312 241 5.17
312 295.6 7.97
312 350.8 11.45
312 413.6 15.46
312 475.7 22.42
312 511.5 26.43
312 548 29
312 575.2 31.17
312 633.5 34.41
312 667.2 36.82
312 717.8 38.88
312 766.4 40.13
312 815.4 40.72
312 851 40.85
312 885.7 40.93
312 939.6 41.06
312 991.2 41.03
312 1019.7 41.23
343 8.8 0.05
343 500.2 26.82
343 752 40.8
343 1000.1 41.25
343 1201.9 41.05
343 1401.4 40.66
343 1600.2 40.26
343 1802.3 39.81
343 2001.5 39.35
343 2200 38.9
343 2400.9 38.39
343 2600.6 37.91
343 2799.8 37.36
343 3001.5 36.64
343 3201.1 36.36
343 3399.1 36.19
343 3600.7 35.86
343 3800.5 35.77
343 4000.8 35.55
343 4200.3 35.47
343 4400.1 35.5
343 4500.3 35.44
343 4601.2 35.32
343 4806.1 35.15
343 10.6 0.04
343 51.8 0.04
343 93.4 0.04
343 117.5 0.38
343 153.5 2.27
343 217.6 5.61
343 266.1 8.13
343 313 11.24
343 387 15.43
343 437.4 19.99
343 478.6 23.09
343 518.2 27.32
343 553.3 30.92
343 601.2 34.9
343 642.4 37.5
343 695.5 40.16
343 764.3 41.22
343 803.5 41.66
343 841.5 41.5
343 882 41.51
343 920.9 41.65
343 959.2 41.59
343 998.1 41.63
343 1020.7 41.52
37 3.3 0.06
37 498.5 26.75
37 748.8 40.42
37 999.8 41.26
37 1199.6 40.94
37 1400 40.82
37 1598.5 40.47
37 1799.6 40.04
37 2000 39.46
37 2200.5 39.06
37 2399.1 38.63
37 2600.5 38.3
37 2799.8 38
37 3001.2 37.27
37 3199 36.95
37 3400.9 36.71
37 3600.8 36.51
37 3799.1 36.39
37 3999.8 36.28
37 4198 35.81
37 4501.3 35.9
37 4597.7 36.01
37 4.5 0.01
37 62.4 0.01
37 135.6 1.2
37 178.4 3.06
37 224.3 6.26
37 267.2 8.78
37 308.3 11.67
37 364.9 14.61
37 411.4 20.16
37 454.9 24.12
37 496.4 28.14
37 521.3 31.14
37 582.1 34.46
37 639.4 36.06
37 671.3 38.22
37 705.8 39.14
37 741.1 39.57
37 775.5 39.85
37 810.2 40.53
37 847.6 41.13
37 910.8 41.27
37 974.4 41.35
37 1022.3 41.43
79 4.8 0.13
79 549.4 31.49
79 1000.3 41.92
79 1200.1 41.48
79 1399.9 41.4
79 1600.5 41.29
79 1799.6 40.63
79 2001.5 40.23
79 2200.5 39.86
79 2399.3 39.35
79 2598.4 38.82
79 2799.4 38.43
79 3000.4 37.63
79 3203 37.27
79 3394.6 36.8
79 3596.1 36.42
79 3799.8 36.07
79 3999.5 35.97
79 4199.9 35.84
79 4399.3 35.96
79 4500.4 35.78
79 4598.3 35.74
79 4804.6 35.66
79 5.2 0.09
79 58.6 0.1
79 110.3 0.87
79 163.5 2.99
79 208.9 6.1
79 266.2 9.05
79 322 11.32
79 385.8 16.24
79 431.3 20.49
79 468.5 24.58
79 503.9 27.52
79 543.4 31.41
79 592.2 35.41
79 630.7 38.52
79 667.9 39.97
79 702.6 40.91
79 747.7 41.56
79 793.4 42.18
79 848.9 42.08
79 887.6 42.09
79 923.4 42.14
79 959.5 42.3
79 995.8 42.07
79 1020.6 42.03
124 7 0.07
124 499.7 27.84
124 750.5 41.08
124 998.6 41.57
124 1200 41.48
124 1401.1 41.35
124 1599.9 40.98
124 1801 40.19
124 2000.7 40.08
124 2199.9 39.56
124 2401.3 39.13
124 2600.4 38.74
124 2800 38.39
124 3000.2 37.75
124 3202.7 37.59
124 3400.7 37.36
124 3602.1 37.05
124 3803 36.78
124 4002.8 36.69
124 4200.3 36.08
124 4400.6 35.37
124 4500.5 35.37
124 4599.9 35.38
124 4800.7 35.32
124 195.4 2.65
124 250.1 6.33
124 292.7 9.13
124 335.1 12.34
124 375 16.23
124 428.8 22.37
124 468.4 26.37
124 506.3 29.55
124 555.3 32.84
124 604.7 36.33
124 642.6 38.17
124 700 40.73
124 764 41.65
124 802.6 41.98
124 840.4 42.11
124 875 41.88
124 905.1 41.83
124 940.4 41.9
124 972.8 41.85
124 1020.2 41.77
160 7.4 0.09
160 499.4 26.73
160 750.7 41.09
160 1000.7 41.76
160 1200.9 41.6
160 1399.9 40.52
160 1600.2 40.85
160 1800.1 40.43
160 2001.5 39.98
160 2201.8 39.6
160 2400.2 39.2
160 2600.8 38.79
160 2800.9 38.12
160 3000.8 37.53
160 3199.8 37.16
160 3401 36.79
160 3599.4 36.63
160 3799.9 36.18
160 3999.3 36.02
160 4199.2 35.86
160 4401 35.8
160 4500.8 35.82
160 4599.7 35.65
160 4800.9 35.67
160 6.6 0.05
160 33.1 0.06
160 95 0.04
160 128.1 0.12
160 160.2 0.08
160 225 2.56
160 284.5 5.42
160 345.1 11.08
160 395.6 14.36
160 430.4 17.94
160 464.5 21.14
160 531.6 29.72
160 572.3 32.38
160 621 36.21
160 669.8 38.24
160 721.8 40.75
160 757.5 41.43
160 831.7 42.07
160 909.9 42.17
160 983.4 42.18
160 1020.4 42.23
188 8.2 0.08
188 40.3 0.1
188 70.2 0.11
188 90 0.09
188 136.2 0.81
188 179.9 1.6
188 244.8 5.78
188 289.7 8.95
188 329.5 11.67
188 374.6 15.26
188 430.3 20.83
188 464.5 24.72
188 496.6 27.5
188 529.7 30.71
188 572.2 33.95
188 604.8 35.53
188 639.5 37.06
188 705.1 39.53
188 750.4 40.37
188 789.5 40.87
188 839.5 41.52
